District,shopId,user_name,shop_name,last_login_time,last_tp_ack_date,last_ob_date,last_sold_date
Kaushambhi,"21194","21194",( 21194) PASCHIM SHAREERA,,,,
KanpurNagar,"21210","21210",( 21210) KASIGWAN,,,,
Ayodhya,"21211","21211",( 21211) JAMUNIYA CHAURAHA,,,,
Lucknow,"21216","21216",( 21216) ASHIYANA NO.2 PAKRI PUL (ASHIYANA CHAURAHE SE PAKRI PUL KI TARAF),,,,
Kaushambhi,"21219","21219",( 21219) BHAKHANDA,,,,
Pryagraj,"21227","21227",( 21227) RATYORA MOD,,,,
KanpurNagar,"21230","21230",( 21230) FUFWAR (NARWAL MOD),,,,
Ayodhya,"21240","21240",( 21240) KESARUWA,,,,
Pryagraj,"21253","21253",( 21253) BHOGAN ROAD BADOKHAR,,,,
Kaushambhi,"21257","21257",( 21257) MAHEWA GHAT,,,,
Ayodhya,"21262","21262",( 21262) SHIVNAGAR CHAURAHA,,,,
Pryagraj,"21267","21267",( 21267) MAHULI,,,,
Lucknow,"21268","21268",( 21268) BANGLA BAZAR (AMBEDKAR MAIDAN CHAURAHE SE THAKURDWARA COMPLEX KE MADHYA),,,,
Ayodhya,"21284","21284",( 21284) SHERPUR CHAURAHA,,,,
Pryagraj,"21287","21287",( 21287) KORAON,,,,
Lucknow,"21298","21298",( 21298) PARAG DAIRY L D A COLONY(SHYAM COMPLEX AND RAILWAY LINE KE MADHYA),,,,
Ayodhya,"21300","21300",( 21300) BARAULI,,,,
KanpurNagar,"21314","21314",( 21314) GOVIND NAGAR,,,,
Pryagraj,"21317","21317",( 21317) AYODHYA (RAMGARH),,,,
Lucknow,"21319","21319",( 21319) GAURI GAON,,,,
Ayodhya,"21328","21328",( 21328) RAMMAHAR PAKRAILA,,,,
KanpurNagar,"21329","21329",( 21329) C.T.I.,"2022-05-02 10:43:34.0","2022-05-01 19:18:55.0",,"2022-05-02 10:26:29.0"
Ayodhya,"21348","21348",( 21348) JAKHAULI CHAURAHA,,,,
Lucknow,"21355","21355",( 21355) PURANI CHUNGI KANPUR ROAD (NEAR PURANI CHUNGI TIRAHA),,,,
KanpurNagar,"21356","21356",( 21356) DADA NAGAR (NAHAR TIRAHA),,,,
Kaushambhi,"21369","21369",( 21369) HINAVTA,,,,
Lucknow,"21371","21371",( 21371) TRANSPORT NAGAR,,,,
KanpurNagar,"21376","21376",( 21376) DADA NAGAR (HI TECH MO),,,,
Lucknow,"21380","21380",( 21380) BIJNAUR,,,,
Kaushambhi,"21382","21382",( 21382) TEWA,,,,
Ayodhya,"21386","21386",( 21386) KICHHUTI,,,,
KanpurNagar,"21388","21388",( 21388) DABAULI TEMPO STAND,,,,
Pryagraj,"21394","21394",( 21394) LALTARA,,,,
KanpurNagar,"21396","21396",( 21396) RATANLAL NAGAR (KESA CHAURAHA)-(A),,,,
Kaushambhi,"21401","21401",( 21401) KARAREE,,,,
Pryagraj,"21405","21405",( 21405) KHEERI,,,,
Lucknow,"21406","21406",( 21406) SALEHNAGAR (NEAR SALEHNAGAR TIRAHA ),,,,
KanpurNagar,"21410","21410",( 21410) BARRA -2,,,,
KanpurNagar,"21421","21421",( 21421) BARRA - 6-(A),,,,
Lucknow,"21422","21422",( 21422) AZAD NAGAR,,,,
KanpurNagar,"21438","21438",( 21438) JANTA NAGAR (BARRA-8 SABJI MANDI),,,,
Lucknow,"21456","21456",( 21456) SARPOTGANJ (NAHAR PULIYA SE AVADH NAGAR SAMPARK MARG TIRAHE KE MADHYA),,,,
Kaushambhi,"21457","21457",( 21457) BUTBANDHURI,,,,
KanpurNagar,"21462","21462",( 21462) BARRA-3 (DAROGA ATA CHAKKI),,,,
Pryagraj,"21468","21468",( 21468) LEDIYARI,,,,
Ayodhya,"21473","21473",( 21473) PRITIBHIGANJ,,,,
KanpurNagar,"21475","21475",( 21475) KARRAHI,,,,
Lucknow,"21476","21476",( 21476) BAHADURKHEDA THANA MANAKNAGAR,"2022-05-01 20:17:13.0",,,
KanpurNagar,"21486","21486",( 21486) NARPAT NAGAR,,,,
Kaushambhi,"21488","21488",( 21488) OSHA CHOURAHA,,,,
Pryagraj,"21489","21489",( 21489) MEJA RAOD,,,,
Ayodhya,"21494","21494",( 21494) KANAWA,,,,
KanpurNagar,"21497","21497",( 21497) BARRA GAO,,,,
Lucknow,"21498","21498",( 21498) KESRIKHEDA (NEAR NAHAR PULIYA),,,,
Pryagraj,"21505","21505",( 21505) SIRSA BAZAR,,,,
KanpurNagar,"21515","21515",( 21515) RAM GOPAL CHAURAHA,,,,
Pryagraj,"21518","21518",( 21518) RAM NAGAR,"2022-05-02 16:30:17.0","2022-05-02 14:50:48.0",,"2022-05-02 16:37:23.0"
Ayodhya,"21519","21519",( 21519) TARAULI,,,,
Kaushambhi,"21528","21528",( 21528) SAMDA,,,,
KanpurNagar,"21534","21534",( 21534) TATYA TOPE NAGAR GUJAINI,,,,
Lucknow,"21535","21535",( 21535) RAMPRASAD KHEDA (RAJAJIPURAM ROAD THANA MANAK NAGAR),"2022-04-29 14:09:38.0","2022-04-29 13:20:55.0",,"2022-04-29 13:59:16.0"
Ayodhya,"21539","21539",( 21539) MADHUPUR,,,,
KanpurNagar,"21546","21546",( 21546) PANKI,,,,
Kaushambhi,"21548","21548",( 21548) DANPUR,,,,
Lucknow,"21554","21554",( 21554) DAROGAKHEDA,,,,
Pryagraj,"21555","21555",( 21555) JAMANIYA BAZAR,"2022-05-02 08:45:52.0","2022-05-01 17:35:31.0",,"2022-05-02 10:20:00.0"
KanpurNagar,"21568","21568",( 21568) PANKI POWER HOUSE,,,,
Ayodhya,"21569","21569",( 21569) HATHIGO,,,,
Lucknow,"21575","21575",( 21575) PIPARSAND,,,,
Lucknow,"21590","21590",( 21590) AMAUSI STATION,,,,
KanpurNagar,"21592","21592",( 21592) MEETA SARAI- ISPAT NAGAR,,,,
Ayodhya,"21594","21594",( 21594) VISHWAL,,,,
Pryagraj,"21599","21599",( 21599) UCHDEEH,"2022-05-02 10:16:38.0","2022-05-01 20:11:44.0",,"2022-05-01 20:19:15.0"
Kaushambhi,"21603","21603",( 21603) DUBRA CHOURAHA,,,,
KanpurNagar,"21607","21607",( 21607) RATANPUR,,,,
Ayodhya,"21610","21610",( 21610) TARMA,,,,
Pryagraj,"21625","21625",( 21625) URVA,,,,
KanpurNagar,"21629","21629",( 21629) GANGAGANJ,,,,
KanpurDehat,"21635","21635",( 21635) DERAPUR,,,,
Kaushambhi,"21638","21638",( 21638) BAARA BLOCK,,,,
Pryagraj,"21644","21644",( 21644) MEJA KHAS,"2022-05-02 13:52:42.0","2022-05-02 13:37:52.0",,"2022-05-02 13:40:01.0"
KanpurNagar,"21646","21646",( 21646) SUNDAR NAGAR,,,,
Lucknow,"21651","21651",( 21651) SHARDA NAGAR PRIYAM CROSSING PLAZA,,,,
Kaushambhi,"21663","21663",( 21663) DHARAM PUR,,,,
Pryagraj,"21665","21665",( 21665) BASAHRA,,,,
KanpurNagar,"21670","21670",( 21670) LML CHAURAHA,,,,
Pryagraj,"21680","21680",( 21680) BHATAUTI,"2022-05-01 20:37:45.0","2022-04-30 19:14:04.0",,
Kaushambhi,"21688","21688",( 21688) GORAJU,,,,
Ayodhya,"21689","21689",( 21689) KHANPUR,,,,
KanpurNagar,"21698","21698",( 21698) THUMSUP CHAURAHA,,,,
Kaushambhi,"21704","21704",( 21704) GUWARA,,,,
KanpurNagar,"21720","21720",( 21720) PANKI PADAV (STEEL AUTHORITY),,,,
Pryagraj,"21724","21724",( 21724) KOHDAARGHAT,,,,
KanpurNagar,"21742","21742",( 21742) DAMODAR NAGAR,,,,
Pryagraj,"21749","21749",( 21749) MANDA KHAS,,,,
Kaushambhi,"21750","21750",( 21750) AJRAULI,,,,
KanpurNagar,"21770","21770",( 21770) SACHAN GUEST HOUSE KE PAS,,,,
Kaushambhi,"21779","21779",( 21779) BARA TALAAB,,,,
KanpurNagar,"21784","21784",( 21784) GOVIND NAGAR PUL KE PAS,,,,
KanpurNagar,"21800","21800",( 21800) PATARSA,,,,
Pryagraj,"21804","21804",( 21804) SURMADALPUR,,,,
KanpurNagar,"21813","21813",( 21813) PIPORI (NAGAR NIGAM KI SIMA KE 03 K.M. KE ANDAR),,,,
Kaushambhi,"21819","21819",( 21819) BARAI BANDHWA,,,,
Pryagraj,"21825","21825",( 21825) HATA,,,,
Ayodhya,"21827","21827",( 21827) AGHIYOUNA CHAURAHA,,,,
KanpurDehat,"21838","21838",( 21838) MANGALPUR,,,,
Pryagraj,"21848","21848",( 21848) BHARATGANJ,,,,
KanpurNagar,"21851","21851",( 21851) KAKWAN ROAD (SHANTI NAGAR),,,,
Kaushambhi,"21860","21860",( 21860) BHAGAWAT PURWA (PATEL CHOURAHA),,,,
Ayodhya,"21861","21861",( 21861) RAMDASPUR MANJHUALI,,,,
KanpurNagar,"21872","21872",( 21872) BILHAUR NO 1,,,,
KanpurDehat,"21877","21877",( 21877) KANCHAUSI,,,,
Agra,"21878","21878",( 21878) KHERIYA MOD (KHERIYA MOD CHAURAHE SE V.I.P. ROAD PAR RAILWAY BRIDGE TAK)-(A),,,,
Ayodhya,"21880","21880",( 21880) BARYIPARA,,,,
Lucknow,"21882","21882",( 21882) G B MARG,"2022-05-02 13:18:08.0","2022-04-30 13:32:44.0",,"2022-04-30 13:41:02.0"
Pryagraj,"21883","21883",( 21883) MANDA ROAD CHILBILA,"2022-05-01 20:05:22.0","2022-05-01 19:59:33.0",,"2022-05-01 20:06:15.0"
KanpurNagar,"21888","21888",( 21888) SHIVRAJPUR,,,,
Agra,"21894","21894",( 21894) KEDAR NAGAR-(A),,,,
Agra,"21901","21901",( 21901) ARJUN NAGAR ROAD (KHERIYA MOD TIRAHA SE ARJUN NAGAR KE BEECH),,,,
Ayodhya,"21902","21902",( 21902) KUDHAKESHAVPUR UTTER,,,,
KanpurNagar,"21905","21905",( 21905) KISHUNPUR,,,,
Pryagraj,"21911","21911",( 21911) DIGHIYA BAZAR,"2022-04-30 18:15:06.0","2022-04-30 18:15:15.0",,"2022-04-30 18:15:33.0"
Agra,"21913","21913",( 21913) SHAHGANJ BODLA ROAD-(A),,,,
KanpurDehat,"21918","21918",( 21918) JHINJHAK,,,,
Agra,"21922","21922",( 21922) NARIPURA,"2022-04-30 19:45:53.0",,,
Agra,"21929","21929",( 21929) RAWAT PADA-(A),,,,
Lucknow,"21932","21932",( 21932) SHAHNAJAF ROAD,,,,
Agra,"21937","21937",( 21937) BHOGIPURA,,,,
Agra,"21947","21947",( 21947) PARUSHURAM NAGAR,,,,
Agra,"21954","21954",( 21954) NAGLA PRATHVINATH,,,,
Agra,"21962","21962",( 21962) VAYU VIHAR,,,,
Lucknow,"21967","21967",( 21967) RUSTOMNAGAR THANA KRISHNA NAGAR,,,,
Agra,"21975","21975",( 21975) NAVNEET NAGAR (MAAN SAROVAR 100 FUTA ROAD),,,,
Lucknow,"21976","21976",( 21976) BURLINGTON CHAURAHA,,,,
Agra,"21986","21986",( 21986) RUI KI MANDI RAILWAY CROSSINGH,,,,
Ayodhya,"21993","21993",( 21993) KUDHAKESHAVPUR DAKSHI,,,,
Lucknow,"22001","22001",( 22001) MUSANAGAR BHIKHAPUR MOD ( 220 METER AWAY FROM NATIONAL STATE HIGHWAY),,,,
Kaushambhi,"22002","22002",( 22002) SIRATHU,"2022-05-02 15:13:14.0","2022-05-02 15:09:42.0",,"2022-05-02 15:10:00.0"
Agra,"22004","22004",( 22004) 100 FOOTA ROAD-(A),,,,
KanpurNagar,"22008","22008",( 22008) CHAUBEYPUR (BANDI MATA ROAD),,,,
Kaushambhi,"22014","22014",( 22014) SAINI,,,,
Agra,"22016","22016",( 22016) BALUGANJ,,,,
Lucknow,"22021","22021",( 22021) M G MARG-(A),,,,
Agra,"22025","22025",( 22025) CHHIPITOLA,,,,
Agra,"22034","22034",( 22034) NAMNER,,,,
Kaushambhi,"22036","22036",( 22036) GULAMIPUR,,,,
Lucknow,"22040","22040",( 22040) AMANIGANJ POWER HOUSE MALL ROAD,,,,
Lucknow,"22043","22043",( 22043) ASHOK MARG,"2022-05-02 13:24:11.0",,,
Ayodhya,"22049","22049",( 22049) MIRJAPURMAFI,,,,
Agra,"22051","22051",( 22051) COLLECTORATE CHAURAHA-(A),,,,
Kaushambhi,"22057","22057",( 22057) AJHUWA,,,,
Agra,"22063","22063",( 22063) DHAKRAN-(A),,,,
Lucknow,"22068","22068",( 22068) ITAUNJA,"2022-04-30 14:32:41.0","2022-04-30 14:33:10.0",,"2022-04-30 14:34:36.0"
Agra,"22072","22072",( 22072) SHAHGANJ (RUI KI MANDI CHAURAH PAR 200 METER KI PARDHI MAIN RUI KI MANDI RAILWAY FATAK ROAD KO CHHO),,,,
Agra,"22078","22078",( 22078) BHOGIPURA-(A),,,,
KanpurNagar,"22079","22079",( 22079) CHABEYPUR BITHOOR MARG (SHIVLI ROAD),,,,
Agra,"22088","22088",( 22088) SHAHGANJ BODLA ROAD-(A),,,,
Pryagraj,"22096","22096",( 22096) KORAON,,,,
Kaushambhi,"22101","22101",( 22101) BHARWARI,,,,
Agra,"22102","22102",( 22102) NAGLA PRATHVINATH,,,,
KanpurNagar,"22103","22103",( 22103) TRILOKPUR,,,,
Lucknow,"22104","22104",( 22104) NAVAL KISHORE ROAD NO-2,,,,
Agra,"22107","22107",( 22107) ARJUN NAGAR ROAD (KHERIYA MOD TIRAHA SE ARJUN NAGAR KE BEECH),,,,
Lucknow,"22116","22116",( 22116) MALL,"2022-05-02 18:18:39.0","2022-04-29 12:39:33.0",,"2022-05-02 18:21:33.0"
KanpurNagar,"22119","22119",( 22119) DARIYA NEWADA,,,,
Lucknow,"22123","22123",( 22123) CHINA BAZAAR,,,,
Agra,"22125","22125",( 22125) NARIPURA,,,,
Ayodhya,"22127","22127",( 22127) AAGAGANJ,,,,
KanpurNagar,"22129","22129",( 22129) UTTARI,,,,
Agra,"22139","22139",( 22139) RAWAT PADA-(A),,,,
Agra,"22153","22153",( 22153) PRATAP NAGAR,,,,
Kaushambhi,"22154","22154",( 22154) NARA,,,,
KanpurNagar,"22155","22155",( 22155) DUDWA,,,,
Ayodhya,"22160","22160",( 22160) BAITIKALA,,,,
Agra,"22162","22162",( 22162) KEDAR NAGAR-(A),,,,
Lucknow,"22165","22165",( 22165) SAHALAMAU 220 METER AWAY FROM NATIONAL STATE HIGHWAY),,,,
KanpurNagar,"22169","22169",( 22169) MURADNAGAR,,,,
Agra,"22174","22174",( 22174) CHAKKI PAAT-(A),,,,
Kaushambhi,"22176","22176",( 22176) PARSARA,"2022-05-02 07:55:41.0","2022-05-01 14:21:33.0",,"2022-05-01 14:32:33.0"
Agra,"22181","22181",( 22181) SAKET COLONY,,,,
KanpurNagar,"22182","22182",( 22182) RAJEPUR,,,,
Ayodhya,"22184","22184",( 22184) HANUMATNAGAR,,,,
Lucknow,"22187","22187",( 22187) KAPOORTHALA N0-1 NEAR SAHARA TOWER,,,,
Lucknow,"22188","22188",( 22188) DUBAGGA,,,,
Agra,"22193","22193",( 22193) VAYU VIHAR,,,,
Agra,"22200","22200",( 22200) NAVNEET NAGAR (MAAN SAROVAR 100 FUTA ROAD),,,,
Ayodhya,"22206","22206",( 22206) DHARAMGANJ,,,,
Agra,"22210","22210",( 22210) RISHI MARG (PARSURAM NAGAR),,,,
Lucknow,"22211","22211",( 22211) BUDDHESWAR CHAURAHA MOHAN ROAD,,,,
Lucknow,"22214","22214",( 22214) KAPOORTHALA N0-2 (500 METERS TOWARDS DANDHIYA BAZAR)-(A),"2022-05-02 13:34:54.0","2022-05-02 13:30:13.0",,"2022-05-02 13:31:31.0"
Ayodhya,"22222","22222",( 22222) AMARGANJ,,,,
Kaushambhi,"22227","22227",( 22227) ATHSARAI,,,,
Lucknow,"22236","22236",( 22236) MAHANAGAR CHAURAHA,,,,
Ayodhya,"22238","22238",( 22238) SAIDPUR,,,,
Lucknow,"22239","22239",( 22239) RAHIMABAD ( 220 METER AWAY FROM NATIONAL STATE HIGHWAY),,,,
Agra,"22247","22247",( 22247) PRATAPURA (DEVIRAM SWEETS CHAURAHE SE 300 MTR. KI PARIDHI ME),,,,
Kaushambhi,"22249","22249",( 22249) KARA,,,,
Lucknow,"22251","22251",( 22251) DURGAGANJ CHAURAHA ( 220 METER AWAY FROM NATIONAL STATE HIGHWAY),"2022-05-01 17:50:55.0","2022-04-30 18:09:29.0",,"2022-04-30 18:21:54.0"
Agra,"22254","22254",( 22254) KHERIYA MOD (KHERIYA MOD CHAURAHE SE 300 MTR. TAK NARIPURA ROAD PAR)-(A),,,,
Lucknow,"22264","22264",( 22264) DALIGANJ RAILWAY CROSSING (SITAPUR ROAD),,,,
Agra,"22266","22266",( 22266) DARESI NO.-2-(A),,,,
Kaushambhi,"22274","22274",( 22274) PAINSA,,,,
Lucknow,"22276","22276",( 22276) SARAIYA(RAMPUR BEHRA CHAURAHA SITAPUR ROAD),"2022-05-01 18:46:30.0",,,
Lucknow,"22279","22279",( 22279) ALIGANJ SECTOR-P,,,,
Ayodhya,"22285","22285",( 22285) GHAUHANI,,,,
Kaushambhi,"22288","22288",( 22288) DEVIGANJ,,,,
Lucknow,"22290","22290",( 22290) DWARIKAPURI (NARAUNA) ( 220 METER AWAY FROM NATIONAL STATE HIGHWAY),,,,
KanpurNagar,"22305","22305",( 22305) BILHAUR NO 2 (BARAULI ROAD BALRAMPUR),,,,
Kaushambhi,"22307","22307",( 22307) KALYANPUR,,,,
Lucknow,"22309","22309",( 22309) KUMHRAWAN,,,,
Ayodhya,"22313","22313",( 22313) KERALALKHA,,,,
Lucknow,"22327","22327",( 22327) PAHADPUR B K T,,,,
Ayodhya,"22333","22333",( 22333) RASULABAD,,,,
Kaushambhi,"22335","22335",( 22335) SHAHJADPUR MOD,,,,
Lucknow,"22350","22350",( 22350) KASMANDI KALAN,"2022-05-01 10:44:43.0","2022-04-29 14:20:14.0",,"2022-05-01 17:09:59.0"
Kaushambhi,"22355","22355",( 22355) UDHIN,,,,
Ayodhya,"22362","22362",( 22362) AAGAGANJ,,,,
KanpurNagar,"22374","22374",( 22374) BAKOTHI,"2022-04-30 15:42:35.0","2022-04-30 15:44:30.0",,"2022-04-30 15:49:04.0"
Kaushambhi,"22375","22375",( 22375) SHAMSHABAD,,,,
Ayodhya,"22385","22385",( 22385) PARUAA BAZAR,,,,
Lucknow,"22386","22386",( 22386) SITAPUR ROAD VINDHYACHAL CROSSING,,,,
Lucknow,"22389","22389",( 22389) BHAPTAMAU CROSSING (NEAR KHATRI TOBACCO FACTORY),,,,
Kaushambhi,"22394","22394",( 22394) ALIPURJEETA,,,,
Lucknow,"22395","22395",( 22395) JANKIPURAM,"2022-05-02 15:29:51.0","2022-05-02 14:28:41.0",,"2022-05-02 15:30:12.0"
Lucknow,"22407","22407",( 22407) NEAR KAKORI POLICE CHOWKI,"2022-05-02 15:58:33.0","2022-05-02 16:00:11.0",,"2022-05-02 16:01:22.0"
Kaushambhi,"22424","22424",( 22424) SAYARAMOD KAMASIN,,,,
Ayodhya,"22426","22426",( 22426) BAITEKALA,,,,
Lucknow,"22433","22433",( 22433) AMANIGANJ (PS ITAUNJA),"2022-05-02 17:00:21.0",,,
KanpurNagar,"22440","22440",( 22440) ARAUL MAKANPUR STATION ROAD,,,,
Ayodhya,"22449","22449",( 22449) MUBARAKGANJ,,,,
Lucknow,"22456","22456",( 22456) GHURGHURI TALAB (PS KAKORI),,,,
KanpurNagar,"22468","22468",( 22468) GANGAWA PUR-(A),,,,
Lucknow,"22472","22472",( 22472) SAIDAPUR,"2022-05-01 19:49:51.0","2022-04-28 12:40:07.0",,"2022-05-01 11:37:08.0"
Ayodhya,"22473","22473",( 22473) DHARAMGANJ,"2022-05-01 11:19:32.0",,,
Ayodhya,"22489","22489",( 22489) KHANDASA,,,,
Lucknow,"22490","22490",( 22490) NARAYANPUR (PS MALL),"2022-05-01 11:27:48.0","2022-04-30 11:39:42.0",,"2022-04-30 18:08:32.0"
Kaushambhi,"22495","22495",( 22495) CHAKWAN,,,,
KanpurNagar,"22498","22498",( 22498) VISHDHAN,,,,
Lucknow,"22503","22503",( 22503) MARUTI NAGAR I I M ROAD-(A),,,,
Lucknow,"22513","22513",( 22513) RAJAPUR INDAURA (PS BKT),"2022-04-29 17:49:47.0",,,
KanpurNagar,"22518","22518",( 22518) KUREH,,,,
Lucknow,"22519","22519",( 22519) ALAMBAGH,"2022-04-27 17:23:53.0","2022-04-27 17:03:00.0",,"2022-04-27 17:09:08.0"
KanpurNagar,"22526","22526",( 22526) MAKANPUR,,,,
Lucknow,"22533","22533",( 22533) JEHTA (PS KAKORI),"2022-05-01 15:32:04.0","2022-04-30 13:00:37.0",,"2022-04-30 17:19:45.0"
Kaushambhi,"22534","22534",( 22534) CHAK MAHJUBA KAJIPUR,,,,
KanpurNagar,"22538","22538",( 22538) SIDHAULI,,,,
KanpurNagar,"22553","22553",( 22553) ALIYAPUR,,,,
KanpurNagar,"22561","22561",( 22561) KAKWAN,,,,
KanpurNagar,"22579","22579",( 22579) BHAISAU,,,,
KanpurNagar,"22588","22588",( 22588) SAKHREJ,,,,
Lucknow,"22594","22594",( 22594) CHARBAGH-(A),,,,
Kaushambhi,"22595","22595",( 22595) TENGAI MOD,,,,
KanpurNagar,"22600","22600",( 22600) DILIP NAGAR,,,,
KanpurNagar,"22609","22609",( 22609) DEVHA,,,,
Lucknow,"22613","22613",( 22613) SUJANPURA,,,,
Kaushambhi,"22618","22618",( 22618) MURATGANJ,,,,
Kaushambhi,"22626","22626",( 22626) HARRAYPUR,,,,
KanpurNagar,"22632","22632",( 22632) NANAMAU,,,,
Lucknow,"22634","22634",( 22634) UTHRATHIYA BAZAR,"2022-05-02 15:03:56.0",,,
Lucknow,"22648","22648",( 22648) GOSAIGANJ,"2022-04-30 16:03:08.0",,,
KanpurNagar,"22650","22650",( 22650) PURA,,,,
Kaushambhi,"22655","22655",( 22655) MANOHARGANJ,,,,
KanpurNagar,"22658","22658",( 22658) TATIYAGANJ,"2022-05-01 18:44:20.0","2022-05-01 18:44:57.0",,
Lucknow,"22660","22660",( 22660) RANJEETKHEDA ( 220 METER AWAY FROM NATIONAL HIGHWAY),"2022-05-01 18:14:44.0","2022-04-30 12:46:06.0",,"2022-04-30 15:58:09.0"
Kaushambhi,"22668","22668",( 22668) KAZIPUR,,,,
KanpurNagar,"22677","22677",( 22677) DHAURSALAR,,,,
Kaushambhi,"22681","22681",( 22681) MANAURI,,,,
Lucknow,"22684","22684",( 22684) ZUNABGANJ KATI BAGIYA ( 220 METER AWAY FROM NATIONAL HIGHWAY),,,,
Lucknow,"22685","22685",( 22685) GAUTAM BUDDHA ROAD (LATOUCHE ROAD)-(A),,,,
KanpurNagar,"22693","22693",( 22693) UTTHA,,,,
Kaushambhi,"22696","22696",( 22696) CHAYAL,"2022-05-02 13:02:07.0","2022-05-02 12:51:13.0",,"2022-05-02 13:04:44.0"
Lucknow,"22697","22697",( 22697) MOHANLALGANJ ( 220 METER AWAY FROM NATIONAL HIGHWAY),"2022-05-02 16:35:55.0","2022-04-29 11:08:54.0",,"2022-04-29 12:03:35.0"
KanpurNagar,"22702","22702",( 22702) GAURI BHAGWANTPUR,"2022-05-01 19:30:22.0","2022-05-01 19:34:05.0",,
Kaushambhi,"22705","22705",( 22705) TILHAPUR MOD,"2022-05-02 14:29:08.0","2022-05-02 14:25:28.0",,"2022-05-02 14:30:04.0"
Lucknow,"22707","22707",( 22707) MADHARMAU ( 220 METER AWAY FROM NATIONAL HIGHWAY),"2022-04-30 18:30:27.0",,,
KanpurNagar,"22709","22709",( 22709) DALELPUR,,,,
Kaushambhi,"22716","22716",( 22716) NEWADA,"2022-05-02 15:58:22.0","2022-05-02 15:30:40.0",,"2022-05-02 15:54:26.0"
Lucknow,"22725","22725",( 22725) SIKANDARPUR ( 220 METER AWAY FROM NATIONAL HIGHWAY),,,,
KanpurNagar,"22731","22731",( 22731) GABDAHA,,,,
Lucknow,"22732","22732",( 22732) NAKA-(A),,,,
Lucknow,"22735","22735",( 22735) AHIMAMAU SARSAWAN,"2022-05-01 13:37:54.0",,,
KanpurNagar,"22738","22738",( 22738) DEDUPUR,,,,
Kaushambhi,"22743","22743",( 22743) MUSTFABAD PIPRAHATA,,,,
KanpurNagar,"22747","22747",( 22747) MANPUR,,,,
Lucknow,"22750","22750",( 22750) GANGAGANJ (220 METER AWAY FROM SULTANPUR ROAD HIGHWAY),,,,
KanpurNagar,"22752","22752",( 22752) BARAULI,,,,
Kaushambhi,"22757","22757",( 22757) BENIRAM KATARA,,,,
Lucknow,"22762","22762",( 22762) CHOWK-(A),,,,
KanpurNagar,"22767","22767",( 22767) NADIHA BUJURG,,,,
Lucknow,"22777","22777",( 22777) SISENDI (PS MOHANLALGANJ),"2022-04-28 16:09:08.0","2022-04-28 15:57:33.0",,"2022-04-28 16:19:22.0"
Kaushambhi,"22778","22778",( 22778) SARAI AKIL,,,,
KanpurNagar,"22779","22779",( 22779) KHAJURI KALA,,,,
Lucknow,"22783","22783",( 22783) RAKABGANJ-(A),,,,
KanpurNagar,"22790","22790",( 22790) BANSATHI,,,,
Kaushambhi,"22796","22796",( 22796) FAKIRABAD,,,,
Lucknow,"22797","22797",( 22797) AMETHI,"2022-04-29 13:28:38.0","2022-04-29 13:14:41.0",,"2022-04-29 13:25:28.0"
KanpurNagar,"22798","22798",( 22798) SAIBSU,,,,
Lucknow,"22802","22802",( 22802) KAISAR BAG,"2022-04-29 14:34:25.0","2022-04-29 14:08:43.0",,"2022-04-29 14:11:55.0"
KanpurNagar,"22806","22806",( 22806) HINDUPUR,,,,
Lucknow,"22810","22810",( 22810) KHUJAULI CHAURAHA (PS MOHANLALGANJ),"2022-05-02 13:39:12.0","2022-05-02 13:36:28.0",,"2022-05-02 13:41:26.0"
KanpurNagar,"22813","22813",( 22813) BEERAMAU,,,,
Kaushambhi,"22819","22819",( 22819) SAYYAD SARAVA,,,,
Lucknow,"22822","22822",( 22822) TALKATORA ROAD-(A),,,,
KanpurNagar,"22830","22830",( 22830) MEDUA,,,,
Kaushambhi,"22831","22831",( 22831) IMAMGANJ,,,,
Lucknow,"22833","22833",( 22833) BALAGANJ,,,,
Kaushambhi,"22848","22848",( 22848) CHAURADEEH,,,,
Lucknow,"22849","22849",( 22849) VIJAYNAGAR KALLI PASCHIM AWAY FROM 220 METER NATIONAL HIGHWAY,,,,
Lucknow,"22852","22852",( 22852) DOCTORKHEDA,"2022-04-29 16:26:26.0","2022-04-29 13:44:15.0",,"2022-04-29 16:21:25.0"
Lucknow,"22868","22868",( 22868) BAIRISALPUR (NIGOHAN STATION ROAD),"2022-04-30 16:13:56.0","2022-04-30 16:11:38.0",,"2022-04-30 16:14:51.0"
KanpurNagar,"22870","22870",( 22870) KHADAMAU TIRAHA,"2022-04-30 15:37:37.0","2022-04-30 15:40:12.0",,"2022-04-30 15:44:39.0"
Kaushambhi,"22873","22873",( 22873) SIHORI BY PASE,,,,
Lucknow,"22878","22878",( 22878) SAMESI PS NAGRAM,"2022-05-01 15:26:58.0","2022-05-01 15:19:39.0",,"2022-05-01 15:28:31.0"
KanpurNagar,"22880","22880",( 22880) PACHAUR,,,,
Kaushambhi,"22883","22883",( 22883) CHARWA,,,,
Lucknow,"22936","22936",( 22936) HARAUNI BAZAR PS BANTHARA,,,,
KanpurNagar,"22943","22943",( 22943) PATRAIYA TIRAHA,,,,
Kaushambhi,"22950","22950",( 22950) BERUAA,,,,
KanpurNagar,"22955","22955",( 22955) KANJATI SHIVRAJPUR,,,,
Lucknow,"22959","22959",( 22959) RAJAJIPURAM,,,,
